,Trinidad and Tobago
1/22/20,0.0
1/23/20,0.0
1/24/20,0.0
1/25/20,0.0
1/26/20,0.0
1/27/20,0.0
1/28/20,0.0
1/29/20,0.0
1/30/20,0.0
1/31/20,0.0
2/1/20,0.0
2/2/20,0.0
2/3/20,0.0
2/4/20,0.0
2/5/20,0.0
2/6/20,0.0
2/7/20,0.0
2/8/20,0.0
2/9/20,0.0
2/10/20,0.0
2/11/20,0.0
2/12/20,0.0
2/13/20,0.0
2/14/20,0.0
2/15/20,0.0
2/16/20,0.0
2/17/20,0.0
2/18/20,0.0
2/19/20,0.0
2/20/20,0.0
2/21/20,0.0
2/22/20,0.0
2/23/20,0.0
2/24/20,0.0
2/25/20,0.0
2/26/20,0.0
2/27/20,0.0
2/28/20,0.0
2/29/20,0.0
3/1/20,0.0
3/2/20,0.0
3/3/20,0.0
3/4/20,0.0
3/5/20,0.0
3/6/20,0.0
3/7/20,0.0
3/8/20,0.0
3/9/20,0.0
3/10/20,0.0
3/11/20,0.0
3/12/20,0.0
3/13/20,0.0
3/14/20,2.0
3/15/20,0.0
3/16/20,2.0
3/17/20,1.0
3/18/20,2.0
3/19/20,2.0
3/20/20,0.0
3/21/20,40.0
3/22/20,1.0
3/23/20,1.0
3/24/20,6.0
3/25/20,3.0
3/26/20,5.0
3/27/20,1.0
3/28/20,8.0
3/29/20,4.0
3/30/20,4.0
3/31/20,5.0
4/1/20,3.0
4/2/20,4.0
4/3/20,4.0
4/4/20,5.0
4/5/20,1.0
4/6/20,1.0
4/7/20,2.0
4/8/20,0.0
4/9/20,2.0
4/10/20,0.0
4/11/20,3.0
4/12/20,1.0
4/13/20,0.0
4/14/20,0.0
4/15/20,1.0
4/16/20,0.0
4/17/20,0.0
4/18/20,0.0
4/19/20,0.0
4/20/20,0.0
4/21/20,1.0
4/22/20,0.0
4/23/20,0.0
4/24/20,0.0
4/25/20,0.0
4/26/20,0.0
4/27/20,1.0
4/28/20,0.0
4/29/20,0.0
4/30/20,0.0
5/1/20,0.0
5/2/20,0.0
5/3/20,0.0
5/4/20,0.0
5/5/20,0.0
5/6/20,0.0
5/7/20,0.0
5/8/20,0.0
5/9/20,0.0
5/10/20,0.0
5/11/20,0.0
5/12/20,0.0
5/13/20,0.0
5/14/20,0.0
5/15/20,0.0
5/16/20,0.0
5/17/20,0.0
5/18/20,0.0
5/19/20,0.0
5/20/20,0.0
5/21/20,0.0
5/22/20,0.0
5/23/20,0.0
5/24/20,0.0
5/25/20,0.0
5/26/20,0.0
5/27/20,0.0
5/28/20,0.0
5/29/20,0.0
5/30/20,1.0
5/31/20,0.0
6/1/20,0.0
6/2/20,0.0
6/3/20,0.0
6/4/20,0.0
6/5/20,0.0
6/6/20,0.0
6/7/20,0.0
6/8/20,0.0
6/9/20,0.0
6/10/20,0.0
6/11/20,0.0
6/12/20,0.0
6/13/20,0.0
6/14/20,6.0
6/15/20,0.0
6/16/20,0.0
6/17/20,0.0
6/18/20,0.0
6/19/20,0.0
6/20/20,0.0
6/21/20,0.0
6/22/20,0.0
6/23/20,0.0
6/24/20,0.0
6/25/20,0.0
6/26/20,1.0
6/27/20,2.0
6/28/20,0.0
6/29/20,0.0
6/30/20,4.0
7/1/20,0.0
7/2/20,0.0
7/3/20,0.0
7/4/20,0.0
7/5/20,3.0
7/6/20,0.0
7/7/20,0.0
7/8/20,0.0
7/9/20,0.0
7/10/20,0.0
7/11/20,0.0
7/12/20,0.0
7/13/20,0.0
7/14/20,0.0
7/15/20,0.0
7/16/20,0.0
7/17/20,3.0
7/18/20,1.0
7/19/20,0.0
7/20/20,0.0
7/21/20,2.0
7/22/20,2.0
7/23/20,0.0
7/24/20,1.0
7/25/20,5.0
7/26/20,0.0
7/27/20,1.0
7/28/20,5.0
7/29/20,3.0
7/30/20,8.0
7/31/20,5.0
8/1/20,4.0
8/2/20,9.0
8/3/20,0.0
8/4/20,12.0
8/5/20,5.0
8/6/20,11.0
8/7/20,15.0
8/8/20,50.0
8/9/20,4.0
8/10/20,2.0
8/11/20,19.0
8/12/20,26.0
8/13/20,78.0
8/14/20,22.0
8/15/20,71.0
8/16/20,55.0
8/17/20,36.0
8/18/20,41.0
8/19/20,57.0
8/20/20,81.0
8/21/20,97.0
8/22/20,66.0
8/23/20,77.0
8/24/20,92.0
8/25/20,153.0
8/26/20,159.0
8/27/20,18.0
8/28/20,125.0
8/29/20,91.0
8/30/20,38.0
8/31/20,76.0
9/1/20,38.0
9/2/20,123.0
9/3/20,64.0
9/4/20,56.0
9/5/20,190.0
9/6/20,20.0
9/7/20,27.0
9/8/20,114.0
9/9/20,197.0
9/10/20,110.0
9/11/20,127.0
9/12/20,168.0
9/13/20,49.0
9/14/20,99.0
9/15/20,82.0
9/16/20,104.0
9/17/20,107.0
9/18/20,217.0
9/19/20,202.0
9/20/20,48.0
9/21/20,44.0
9/22/20,81.0
9/23/20,110.0
9/24/20,99.0
9/25/20,42.0
9/26/20,35.0
9/27/20,50.0
9/28/20,24.0
9/29/20,77.0
9/30/20,68.0
10/1/20,39.0
10/2/20,59.0
10/3/20,86.0
10/4/20,48.0
10/5/20,4.0
10/6/20,79.0
10/7/20,41.0
10/8/20,76.0
10/9/20,58.0
10/10/20,22.0
10/11/20,0.0
10/12/20,73.0
10/13/20,11.0
10/14/20,27.0
10/15/20,40.0
10/16/20,47.0
10/17/20,40.0
10/18/20,16.0
10/19/20,1.0
10/20/20,35.0
10/21/20,59.0
10/22/20,54.0
10/23/20,41.0
10/24/20,16.0
10/25/20,8.0
10/26/20,24.0
10/27/20,33.0
10/28/20,26.0
10/29/20,42.0
10/30/20,32.0
10/31/20,24.0
11/1/20,12.0
11/2/20,0.0
11/3/20,50.0
11/4/20,10.0
11/5/20,10.0
11/6/20,24.0
11/7/20,40.0
11/8/20,11.0
11/9/20,0.0
11/10/20,31.0
11/11/20,24.0
11/12/20,26.0
11/13/20,50.0
11/14/20,97.0
11/15/20,3.0
11/16/20,16.0
11/17/20,39.0
11/18/20,45.0
11/19/20,53.0
11/20/20,28.0
11/21/20,63.0
11/22/20,126.0
11/23/20,25.0
11/24/20,13.0
11/25/20,15.0
11/26/20,67.0
11/27/20,16.0
11/28/20,44.0
11/29/20,30.0
11/30/20,9.0
12/1/20,16.0
12/2/20,19.0
12/3/20,21.0
12/4/20,10.0
12/5/20,16.0
12/6/20,16.0
12/7/20,8.0
12/8/20,7.0
12/9/20,26.0
12/10/20,25.0
12/11/20,19.0
12/12/20,12.0
12/13/20,15.0
12/14/20,6.0
12/15/20,15.0
12/16/20,17.0
12/17/20,23.0
12/18/20,15.0
12/19/20,19.0
12/20/20,26.0
12/21/20,12.0
12/22/20,12.0
12/23/20,47.0
12/24/20,18.0
12/25/20,8.0
12/26/20,7.0
12/27/20,8.0
12/28/20,3.0
12/29/20,12.0
12/30/20,5.0
12/31/20,18.0
1/1/21,8.0
1/2/21,4.0
1/3/21,6.0
1/4/21,10.0
1/5/21,8.0
1/6/21,10.0
1/7/21,14.0
1/8/21,9.0
1/9/21,25.0
1/10/21,21.0
1/11/21,8.0
1/12/21,13.0
1/13/21,19.0
1/14/21,15.0
1/15/21,23.0
1/16/21,27.0
1/17/21,23.0
1/18/21,6.0
1/19/21,16.0
1/20/21,15.0
1/21/21,20.0
1/22/21,6.0
1/23/21,6.0
1/24/21,11.0
1/25/21,17.0
1/26/21,6.0
1/27/21,13.0
1/28/21,11.0
1/29/21,13.0
1/30/21,9.0
1/31/21,22.0
2/1/21,2.0
2/2/21,12.0
2/3/21,8.0
2/4/21,21.0
2/5/21,0.0
2/6/21,5.0
2/7/21,4.0
2/8/21,0.0
2/9/21,1.0
2/10/21,14.0
2/11/21,1.0
2/12/21,5.0
2/13/21,5.0
2/14/21,0.0
2/15/21,4.0
2/16/21,10.0
2/17/21,7.0
2/18/21,3.0
2/19/21,0.0
2/20/21,10.0
2/21/21,4.0
2/22/21,2.0
2/23/21,4.0
2/24/21,4.0
2/25/21,7.0
2/26/21,7.0
2/27/21,1.0
2/28/21,8.0
3/1/21,3.0
3/2/21,1.0
3/3/21,6.0
3/4/21,4.0
3/5/21,2.0
3/6/21,3.0
3/7/21,4.0
3/8/21,0.0
3/9/21,0.0
3/10/21,7.0
3/11/21,10.0
3/12/21,6.0
3/13/21,10.0
3/14/21,14.0
3/15/21,5.0
3/16/21,2.0
3/17/21,17.0
3/18/21,5.0
3/19/21,9.0
3/20/21,18.0
3/21/21,16.0
3/22/21,6.0
3/23/21,4.0
3/24/21,38.0
3/25/21,21.0
3/26/21,15.0
3/27/21,15.0
3/28/21,23.0
3/29/21,9.0
3/30/21,18.0
3/31/21,22.0
4/1/21,46.0
4/2/21,44.0
4/3/21,20.0
4/4/21,42.0
4/5/21,14.0
4/6/21,22.0
4/7/21,21.0
4/8/21,41.0
4/9/21,47.0
4/10/21,59.0
4/11/21,22.0
4/12/21,37.0
4/13/21,70.0
4/14/21,85.0
4/15/21,82.0
4/16/21,0.0
4/17/21,128.0
4/18/21,134.0
4/19/21,24.0
4/20/21,171.0
4/21/21,81.0
4/22/21,167.0
4/23/21,0.0
4/24/21,104.0
4/25/21,189.0
4/26/21,120.0
4/27/21,151.0
4/28/21,223.0
4/29/21,328.0
4/30/21,326.0
5/1/21,248.0
5/2/21,241.0
5/3/21,158.0
5/4/21,235.0
5/5/21,399.0
5/6/21,291.0
5/7/21,324.0
5/8/21,402.0
5/9/21,233.0
5/10/21,99.0
5/11/21,348.0
5/12/21,615.0
5/13/21,397.0
5/14/21,565.0
5/15/21,520.0
5/16/21,356.0
5/17/21,294.0
5/18/21,601.0
5/19/21,519.0
5/20/21,558.0
5/21/21,708.0
5/22/21,509.0
5/23/21,573.0
5/24/21,250.0
5/25/21,612.0
5/26/21,582.0
5/27/21,526.0
5/28/21,633.0
5/29/21,381.0
5/30/21,637.0
5/31/21,271.0
6/1/21,405.0
6/2/21,412.0
6/3/21,546.0
6/4/21,529.0
6/5/21,391.0
6/6/21,218.0
6/7/21,389.0
6/8/21,280.0
6/9/21,454.0
6/10/21,273.0
6/11/21,300.0
6/12/21,316.0
6/13/21,301.0
6/14/21,259.0
6/15/21,327.0
6/16/21,297.0
6/17/21,350.0
6/18/21,227.0
6/19/21,330.0
6/20/21,106.0
6/21/21,148.0
6/22/21,215.0
6/23/21,225.0
6/24/21,222.0
6/25/21,346.0
6/26/21,294.0
6/27/21,129.0
6/28/21,145.0
6/29/21,185.0
6/30/21,265.0
7/1/21,236.0
7/2/21,124.0
7/3/21,160.0
7/4/21,115.0
